idDimOtherData,calories,avg_heart_rate_element,vrsta_sporta
6577,12,164.0,Biking
6578,5,152.0,Biking
6579,52,114.0,Biking
6580,163,136.0,Biking
6581,50,142.0,Biking
6582,204,124.0,Biking
6583,396,139.0,Biking
6584,315,136.0,Biking
6585,257,174.0,Biking
6586,101,127.0,Biking
6587,12,128.0,Biking
6588,1815,,Biking
6589,80,127.0,Biking
6590,1058,124.0,Biking
6591,837,128.0,Biking
6592,622,138.0,Biking
6593,156,165.0,Biking
6594,148,132.0,Biking
6595,89,124.0,Biking
6596,69,173.0,Biking
6597,24,132.0,Biking
6598,72,178.0,Biking
6599,100,174.0,Biking
6600,804,139.0,Biking
6601,648,127.0,Biking
6602,0,,Biking
6603,1,64.0,Biking
6604,26,142.0,Biking
6605,267,142.0,Biking
6606,210,160.0,Biking
6607,62,127.0,Biking
6608,32,123.0,Biking
6609,235,115.0,Biking
6610,141,130.0,Biking
6611,33,133.0,Biking
6612,31,135.0,Biking
6613,110,164.0,Biking
6614,80,124.0,Biking
6615,1847,130.0,Biking
6616,732,167.0,Biking
6617,35,134.0,Biking
6618,398,127.0,Biking
6619,109,153.0,Biking
6620,1464,169.0,Biking
6621,70,168.0,Biking
6622,78,125.0,Biking
6623,201,129.0,Biking
6624,158,154.0,Biking
6625,4,150.0,Biking
6626,1615,,Biking
6627,287,124.0,Biking
6628,1063,136.0,Biking
6629,1108,166.0,Biking
6630,199,118.0,Biking
6631,205,132.0,Biking
6632,52,126.0,Biking
6633,57,122.0,Biking
6634,1378,134.0,Biking
6635,248,124.0,Biking
6636,208,122.0,Biking
6637,252,158.0,Biking
6638,84,124.0,Biking
6639,56,127.0,Biking
6640,763,132.0,Biking
6641,0,,Biking
6642,235,132.0,Biking
6643,132,165.0,Biking
6644,130,155.0,Biking
6645,214,151.0,Biking
6646,1809,131.0,Biking
6647,127,126.0,Biking
6648,615,150.0,Biking
6649,105,128.0,Biking
6650,30,129.0,Biking
6651,63,158.0,Biking
6652,56,137.0,Biking
6653,883,135.0,Biking
6654,73,132.0,Biking
6655,162,136.0,Biking
6656,147,117.0,Biking
6657,424,125.0,Biking
6658,405,134.0,Biking
6659,205,129.0,Biking
6660,252,151.0,Biking
6661,167,148.0,Biking
6662,78,147.0,Biking
6663,40,175.0,Biking
6664,31,172.0,Biking
6665,103,143.0,Biking
6666,91,140.0,Biking
6667,273,128.0,Biking
6668,148,143.0,Biking
6669,136,143.0,Biking
6670,150,145.0,Biking
6671,136,138.0,Biking
6672,109,124.0,Biking
6673,178,143.0,Biking
6674,542,,Biking
6675,409,154.0,Biking
6676,178,114.0,Biking
6677,121,121.0,Biking
6678,180,134.0,Biking
6679,136,176.0,Biking
6680,51,129.0,Biking
6681,848,134.0,Biking
6682,163,126.0,Biking
6683,251,130.0,Biking
6684,795,120.0,Biking
6685,138,133.0,Biking
6686,53,133.0,Biking
6687,140,155.0,Biking
6688,15,128.0,Biking
6689,10,163.0,Biking
6690,10,165.0,Biking
6691,157,139.0,Biking
6692,125,179.0,Biking
6693,89,153.0,Biking
6694,119,178.0,Biking
6695,32,138.0,Biking
6696,96,132.0,Biking
6697,85,137.0,Biking
6698,105,136.0,Biking
6699,37,131.0,Biking
6700,2517,135.0,Biking
6701,943,,Biking
6702,615,121.0,Biking
6703,1608,,Biking
6704,985,177.0,Biking
6705,504,139.0,Biking
6706,417,126.0,Biking
6707,189,122.0,Biking
6708,99,132.0,Biking
6709,1857,129.0,Biking
6710,557,134.0,Biking
6711,105,122.0,Biking
6712,0,140.0,Biking
6713,75,134.0,Biking
6714,321,130.0,Biking
6715,426,137.0,Biking
6716,636,128.0,Biking
6717,215,125.0,Biking
6718,3,145.0,Biking
6719,59,136.0,Biking
6720,84,139.0,Biking
6721,141,122.0,Biking
6722,1677,133.0,Biking
6723,136,169.0,Biking
6724,50,130.0,Biking
6725,31,121.0,Biking
6726,140,170.0,Biking
6727,266,153.0,Biking
6728,430,138.0,Biking
6729,243,134.0,Biking
6730,642,127.0,Biking
6731,858,174.0,Biking
6732,206,126.0,Biking
6733,1190,169.0,Biking
6734,168,104.0,Biking
6735,687,139.0,Biking
6736,279,114.0,Biking
6737,851,172.0,Biking
6738,230,127.0,Biking
6739,142,124.0,Biking
6740,51,171.0,Biking
6741,99,130.0,Biking
6742,43,120.0,Biking
6743,53,169.0,Biking
6744,704,129.0,Biking
6745,220,138.0,Biking
6746,78,138.0,Biking
6747,191,128.0,Biking
6748,352,135.0,Biking
6749,126,146.0,Biking
6750,200,134.0,Biking
6751,48,171.0,Biking
6752,33,134.0,Biking
6753,170,132.0,Biking
6754,280,172.0,Biking
6755,259,134.0,Biking
6756,582,129.0,Biking
6757,70,138.0,Biking
6758,226,120.0,Biking
6759,332,117.0,Biking
6760,236,135.0,Biking
6761,343,163.0,Biking
6762,80,130.0,Biking
6763,106,136.0,Biking
6764,43,152.0,Biking
6765,56,137.0,Biking
6766,5,161.0,Biking
6767,42,139.0,Biking
6768,48,169.0,Biking
6769,87,139.0,Biking
6770,26,136.0,Biking
6771,27,145.0,Biking
6772,143,133.0,Biking
6773,112,162.0,Biking
6774,116,135.0,Biking
6775,136,130.0,Biking
6776,110,123.0,Biking
6777,47,122.0,Biking
6778,37,167.0,Biking
6779,75,143.0,Biking
6780,930,127.0,Biking
6781,241,124.0,Biking
6782,31,149.0,Biking
6783,63,168.0,Biking
6784,63,167.0,Biking
6785,164,175.0,Biking
6786,167,178.0,Biking
6787,5,167.0,Biking
6788,5,161.0,Biking
6789,43,160.0,Biking
6790,80,130.0,Biking
6791,568,122.0,Biking
6792,210,118.0,Biking
6793,880,141.0,Biking
6794,5,98.0,Biking
6795,109,126.0,Biking
6796,231,123.0,Biking
6797,75,169.0,Biking
6798,93,131.0,Biking
6799,178,127.0,Biking
6800,245,122.0,Biking
6801,1095,133.0,Biking
6802,326,130.0,Biking
6803,687,89.0,Biking
6804,240,134.0,Biking
6805,1171,138.0,Biking
6806,182,141.0,Biking
6807,199,145.0,Biking
6808,83,170.0,Biking
6809,268,131.0,Biking
6810,87,119.0,Biking
6811,824,176.0,Biking
6812,231,130.0,Biking
6813,147,135.0,Biking
6814,427,116.0,Biking
6815,287,160.0,Biking
6816,209,121.0,Biking
6817,868,126.0,Biking
6818,121,114.0,Biking
6819,1495,131.0,Biking
6820,2096,135.0,Biking
6821,1392,125.0,Biking
6822,248,124.0,Biking
6823,110,144.0,Biking
6824,110,145.0,Biking
6825,121,167.0,Biking
6826,156,127.0,Biking
6827,1638,132.0,Biking
6828,1652,127.0,Biking
6829,1317,141.0,Biking
6830,12,127.0,Biking
6831,46,139.0,Biking
6832,73,169.0,Biking
6833,382,138.0,Biking
6834,226,132.0,Biking
6835,287,125.0,Biking
6836,0,76.0,Biking
6837,5,120.0,Biking
6838,111,113.0,Biking
6839,126,121.0,Biking
6840,27,123.0,Biking
6841,147,152.0,Biking
6842,774,122.0,Biking
6843,951,129.0,Biking
6844,363,128.0,Biking
6845,438,121.0,Biking
6846,180,124.0,Biking
6847,58,169.0,Biking
6848,69,141.0,Biking
6849,53,144.0,Biking
6850,61,122.0,Biking
6851,326,175.0,Biking
6852,168,153.0,Biking
6853,89,148.0,Biking
6854,247,124.0,Biking
6855,846,136.0,Biking
6856,1387,110.0,Biking
6857,1190,131.0,Biking
6858,247,113.0,Biking
6859,57,149.0,Biking
6860,53,164.0,Biking
6861,98,108.0,Biking
6862,31,125.0,Biking
6863,16,120.0,Biking
6864,14,117.0,Biking
6865,25,156.0,Biking
6866,20,161.0,Biking
6867,117,126.0,Biking
6868,227,132.0,Biking
6869,93,163.0,Biking
6870,159,130.0,Biking
6871,315,120.0,Biking
6872,1005,172.0,Biking
6873,3122,,Biking
6874,730,168.0,Biking
6875,1264,127.0,Biking
6876,778,172.0,Biking
6877,517,137.0,Biking
6878,264,117.0,Biking
6879,345,133.0,Biking
6880,419,128.0,Biking
6881,868,137.0,Biking
6882,254,107.0,Biking
6883,220,145.0,Biking
6884,52,132.0,Biking
6885,842,175.0,Biking
6886,622,123.0,Biking
6887,94,180.0,Biking
6888,87,125.0,Biking
6889,800,125.0,Biking
6890,824,171.0,Biking
6891,15856,,
6892,24355,,
6893,17104,,
6894,24779,,
6895,18358,,
6896,20095,,
6897,19628,,
6898,17189,,
6899,26984,,
6900,16914,,
6901,13564,,
6902,9227,,
6903,10044,,
6904,9323,,
6905,5099,,
6906,14764,,
6907,23645,,
6908,21881,,
6909,20052,,
6910,46737,,
6911,23830,,
6912,21326,,
6913,23583,,
6914,16903,,
6915,18342,,
6916,16461,,
6917,14318,,
6918,19821,,
6919,26696,,
6920,25288,,
6921,20972,,
6922,26776,,
6923,25361,,
6924,18705,,
6925,23519,,
6926,5724,,
6927,14944,,
6928,18798,,
6929,18030,,
6930,19650,,
6931,29146,,
6932,34539,,
6933,25333,,
6934,27862,,
6935,25391,,
6936,29416,,
6937,16358,,
6938,7095,,
6939,13058,,
6940,11297,,
6941,19347,,
6942,24128,,
6943,35238,,
6944,32024,,
6945,30305,,
6946,30630,,
6947,29156,,
6948,28093,,
6949,16356,,
6950,16556,,
6951,25442,,
6952,13691,,
6953,26137,,
6954,26605,,
6955,32111,,
6956,26328,,
6957,30374,,
6958,32849,,
6959,27979,,
6960,12914,,
6961,19453,,
6962,19030,,
6963,16617,,
6964,19017,,
6965,9276,,
6966,14137,,
